order_id,date,time,Days,Months
1998,2/3/2015,11:47:03,Tue,Feb
1999,2/3/2015,12:07:51,Tue,Feb
2000,2/3/2015,12:14:27,Tue,Feb
2001,2/3/2015,12:20:45,Tue,Feb
2002,2/3/2015,12:21:10,Tue,Feb
2003,2/3/2015,12:21:25,Tue,Feb
2004,2/3/2015,12:24:06,Tue,Feb
2005,2/3/2015,12:32:02,Tue,Feb
2006,2/3/2015,12:35:28,Tue,Feb
2007,2/3/2015,12:37:21,Tue,Feb
2008,2/3/2015,12:47:12,Tue,Feb
2009,2/3/2015,12:55:07,Tue,Feb
2010,2/3/2015,13:00:41,Tue,Feb
2011,2/3/2015,13:01:28,Tue,Feb
2012,2/3/2015,13:19:00,Tue,Feb
2013,2/3/2015,13:20:46,Tue,Feb
2014,2/3/2015,13:23:13,Tue,Feb
2015,2/3/2015,13:23:49,Tue,Feb
2016,2/3/2015,13:47:00,Tue,Feb
2017,2/3/2015,13:51:56,Tue,Feb
2018,2/3/2015,14:06:04,Tue,Feb
2019,2/3/2015,14:14:03,Tue,Feb
2020,2/3/2015,14:14:05,Tue,Feb
2021,2/3/2015,14:25:13,Tue,Feb
2022,2/3/2015,14:36:36,Tue,Feb
2023,2/3/2015,15:05:28,Tue,Feb
2024,2/3/2015,16:04:02,Tue,Feb
2025,2/3/2015,16:11:01,Tue,Feb
2026,2/3/2015,16:11:48,Tue,Feb
2027,2/3/2015,16:20:30,Tue,Feb
2028,2/3/2015,16:38:16,Tue,Feb
2029,2/3/2015,16:47:49,Tue,Feb
2030,2/3/2015,16:50:44,Tue,Feb
2031,2/3/2015,16:51:05,Tue,Feb
2032,2/3/2015,17:12:51,Tue,Feb
2033,2/3/2015,17:13:15,Tue,Feb
2034,2/3/2015,17:15:18,Tue,Feb
2035,2/3/2015,17:16:16,Tue,Feb
2036,2/3/2015,17:17:29,Tue,Feb
2037,2/3/2015,17:30:57,Tue,Feb
2038,2/3/2015,17:31:35,Tue,Feb
2039,2/3/2015,17:36:07,Tue,Feb
2040,2/3/2015,17:36:45,Tue,Feb
2041,2/3/2015,17:40:35,Tue,Feb
2042,2/3/2015,18:01:43,Tue,Feb
2043,2/3/2015,18:23:13,Tue,Feb
2044,2/3/2015,18:33:46,Tue,Feb
2045,2/3/2015,18:46:11,Tue,Feb
2046,2/3/2015,18:46:54,Tue,Feb
2047,2/3/2015,18:47:08,Tue,Feb
2048,2/3/2015,18:48:26,Tue,Feb
2049,2/3/2015,19:00:24,Tue,Feb
2050,2/3/2015,19:20:46,Tue,Feb
2051,2/3/2015,19:51:00,Tue,Feb
2052,2/3/2015,19:54:31,Tue,Feb
2053,2/3/2015,20:42:43,Tue,Feb
2054,2/3/2015,20:46:45,Tue,Feb
2055,2/3/2015,20:59:30,Tue,Feb
2056,2/3/2015,21:05:04,Tue,Feb
2057,2/3/2015,21:11:26,Tue,Feb
2058,2/4/2015,11:19:17,Wed,Feb
2059,2/4/2015,11:41:34,Wed,Feb
2060,2/4/2015,11:45:09,Wed,Feb
2061,2/4/2015,11:49:00,Wed,Feb
2062,2/4/2015,11:56:32,Wed,Feb
2063,2/4/2015,12:25:02,Wed,Feb
2064,2/4/2015,12:26:39,Wed,Feb
2065,2/4/2015,12:27:21,Wed,Feb
2066,2/4/2015,12:44:20,Wed,Feb
2067,2/4/2015,12:47:00,Wed,Feb
2068,2/4/2015,12:49:48,Wed,Feb
2069,2/4/2015,12:58:32,Wed,Feb
2070,2/4/2015,13:00:47,Wed,Feb
2071,2/4/2015,13:06:29,Wed,Feb
2072,2/4/2015,13:08:24,Wed,Feb
2073,2/4/2015,13:35:51,Wed,Feb
2074,2/4/2015,13:41:08,Wed,Feb
2075,2/4/2015,14:03:04,Wed,Feb
2076,2/4/2015,14:11:44,Wed,Feb
2077,2/4/2015,14:31:27,Wed,Feb
2078,2/4/2015,14:49:29,Wed,Feb
2079,2/4/2015,14:57:11,Wed,Feb
2080,2/4/2015,14:58:48,Wed,Feb
2081,2/4/2015,15:14:39,Wed,Feb
2082,2/4/2015,15:16:20,Wed,Feb
2083,2/4/2015,15:40:20,Wed,Feb
2084,2/4/2015,16:06:23,Wed,Feb
2085,2/4/2015,16:16:36,Wed,Feb
2086,2/4/2015,16:38:50,Wed,Feb
2087,2/4/2015,16:39:18,Wed,Feb
2088,2/4/2015,16:48:57,Wed,Feb
2089,2/4/2015,17:05:16,Wed,Feb
2090,2/4/2015,17:17:07,Wed,Feb
2091,2/4/2015,17:17:43,Wed,Feb
2092,2/4/2015,17:31:43,Wed,Feb
2093,2/4/2015,17:33:29,Wed,Feb
2094,2/4/2015,17:35:45,Wed,Feb
2095,2/4/2015,17:49:55,Wed,Feb
2096,2/4/2015,18:11:16,Wed,Feb
2097,2/4/2015,18:13:32,Wed,Feb
2098,2/4/2015,18:16:27,Wed,Feb
2099,2/4/2015,18:44:17,Wed,Feb
2100,2/4/2015,18:46:03,Wed,Feb
2101,2/4/2015,19:27:08,Wed,Feb
2102,2/4/2015,19:30:52,Wed,Feb
2103,2/4/2015,19:38:28,Wed,Feb
2104,2/4/2015,20:09:43,Wed,Feb
2105,2/4/2015,20:22:27,Wed,Feb
2106,2/4/2015,20:54:54,Wed,Feb
2107,2/4/2015,21:01:41,Wed,Feb
2108,2/4/2015,21:05:07,Wed,Feb
2109,2/4/2015,21:13:14,Wed,Feb
2110,2/4/2015,21:16:34,Wed,Feb
2111,2/4/2015,21:28:44,Wed,Feb
2112,2/4/2015,22:07:51,Wed,Feb
2113,2/4/2015,22:16:08,Wed,Feb
2114,2/4/2015,22:26:28,Wed,Feb
2115,2/5/2015,11:15:19,Thu,Feb
2116,2/5/2015,12:11:52,Thu,Feb
2117,2/5/2015,12:20:33,Thu,Feb
2118,2/5/2015,12:24:57,Thu,Feb
2119,2/5/2015,12:30:46,Thu,Feb
2120,2/5/2015,12:47:12,Thu,Feb
2121,2/5/2015,12:50:51,Thu,Feb
2122,2/5/2015,12:52:55,Thu,Feb
2123,2/5/2015,12:54:56,Thu,Feb
2124,2/5/2015,12:56:27,Thu,Feb
2125,2/5/2015,13:06:10,Thu,Feb
2126,2/5/2015,13:31:29,Thu,Feb
2127,2/5/2015,13:42:16,Thu,Feb
2128,2/5/2015,13:42:50,Thu,Feb
2129,2/5/2015,13:48:38,Thu,Feb
2130,2/5/2015,14:17:14,Thu,Feb
2131,2/5/2015,14:17:24,Thu,Feb
2132,2/5/2015,14:18:04,Thu,Feb
2133,2/5/2015,14:18:52,Thu,Feb
2134,2/5/2015,14:36:32,Thu,Feb
2135,2/5/2015,14:38:28,Thu,Feb
2136,2/5/2015,14:54:49,Thu,Feb
2137,2/5/2015,15:00:15,Thu,Feb
2138,2/5/2015,15:08:13,Thu,Feb
2139,2/5/2015,15:41:58,Thu,Feb
2140,2/5/2015,16:55:35,Thu,Feb
2141,2/5/2015,17:00:13,Thu,Feb
2142,2/5/2015,17:36:09,Thu,Feb
2143,2/5/2015,17:44:52,Thu,Feb
2144,2/5/2015,17:48:08,Thu,Feb
2145,2/5/2015,17:57:12,Thu,Feb
2146,2/5/2015,18:04:19,Thu,Feb
2147,2/5/2015,18:11:25,Thu,Feb
2148,2/5/2015,18:15:37,Thu,Feb
2149,2/5/2015,18:19:51,Thu,Feb
2150,2/5/2015,18:22:25,Thu,Feb
2151,2/5/2015,18:22:28,Thu,Feb
2152,2/5/2015,18:35:11,Thu,Feb
2153,2/5/2015,18:38:01,Thu,Feb
2154,2/5/2015,18:55:27,Thu,Feb
2155,2/5/2015,18:59:56,Thu,Feb
2156,2/5/2015,19:29:29,Thu,Feb
2157,2/5/2015,19:39:29,Thu,Feb
2158,2/5/2015,19:49:47,Thu,Feb
2159,2/5/2015,19:55:12,Thu,Feb
2160,2/5/2015,20:01:50,Thu,Feb
2161,2/5/2015,20:10:24,Thu,Feb
2162,2/5/2015,20:15:06,Thu,Feb
2163,2/5/2015,20:18:08,Thu,Feb
2164,2/5/2015,20:23:49,Thu,Feb
2165,2/5/2015,20:29:51,Thu,Feb
2166,2/5/2015,20:41:36,Thu,Feb
2167,2/5/2015,20:56:14,Thu,Feb
2168,2/5/2015,20:59:08,Thu,Feb
2169,2/5/2015,21:23:02,Thu,Feb
2170,2/5/2015,21:34:23,Thu,Feb
2171,2/5/2015,21:48:24,Thu,Feb
2172,2/5/2015,21:51:44,Thu,Feb
2173,2/5/2015,21:56:42,Thu,Feb
2174,2/5/2015,22:00:17,Thu,Feb
2175,2/6/2015,11:16:08,Fri,Feb
2176,2/6/2015,11:18:53,Fri,Feb
2177,2/6/2015,11:25:48,Fri,Feb
2178,2/6/2015,11:32:25,Fri,Feb
2179,2/6/2015,11:54:09,Fri,Feb
2180,2/6/2015,11:59:14,Fri,Feb
2181,2/6/2015,12:06:15,Fri,Feb
2182,2/6/2015,12:22:30,Fri,Feb
2183,2/6/2015,12:25:17,Fri,Feb
2184,2/6/2015,12:40:25,Fri,Feb
2185,2/6/2015,12:54:25,Fri,Feb
2186,2/6/2015,13:03:16,Fri,Feb
2187,2/6/2015,13:10:13,Fri,Feb
2188,2/6/2015,13:13:33,Fri,Feb
2189,2/6/2015,13:14:59,Fri,Feb
2190,2/6/2015,13:19:45,Fri,Feb
2191,2/6/2015,13:19:59,Fri,Feb
2192,2/6/2015,13:20:41,Fri,Feb
2193,2/6/2015,13:21:21,Fri,Feb
2194,2/6/2015,13:22:11,Fri,Feb
2195,2/6/2015,13:39:29,Fri,Feb
2196,2/6/2015,13:45:32,Fri,Feb
2197,2/6/2015,14:01:18,Fri,Feb
2198,2/6/2015,14:13:09,Fri,Feb
2199,2/6/2015,14:36:06,Fri,Feb
2200,2/6/2015,15:21:45,Fri,Feb
2201,2/6/2015,15:24:02,Fri,Feb
2202,2/6/2015,15:31:14,Fri,Feb
2203,2/6/2015,16:11:41,Fri,Feb
2204,2/6/2015,16:28:46,Fri,Feb
2205,2/6/2015,16:39:28,Fri,Feb
2206,2/6/2015,16:59:29,Fri,Feb
2207,2/6/2015,17:00:57,Fri,Feb
2208,2/6/2015,17:10:44,Fri,Feb
2209,2/6/2015,17:11:37,Fri,Feb
2210,2/6/2015,17:24:07,Fri,Feb
2211,2/6/2015,17:30:36,Fri,Feb
2212,2/6/2015,17:52:48,Fri,Feb
2213,2/6/2015,17:53:26,Fri,Feb
2214,2/6/2015,17:57:31,Fri,Feb
2215,2/6/2015,18:07:53,Fri,Feb
2216,2/6/2015,18:10:26,Fri,Feb
2217,2/6/2015,18:21:44,Fri,Feb
2218,2/6/2015,18:29:00,Fri,Feb
2219,2/6/2015,18:41:54,Fri,Feb
2220,2/6/2015,18:46:32,Fri,Feb
2221,2/6/2015,18:47:16,Fri,Feb
2222,2/6/2015,18:51:55,Fri,Feb
2223,2/6/2015,19:02:30,Fri,Feb
2224,2/6/2015,19:02:49,Fri,Feb
2225,2/6/2015,19:23:26,Fri,Feb
2226,2/6/2015,19:29:57,Fri,Feb
2227,2/6/2015,19:43:48,Fri,Feb
2228,2/6/2015,20:04:33,Fri,Feb
2229,2/6/2015,20:16:54,Fri,Feb
2230,2/6/2015,20:41:12,Fri,Feb
2231,2/6/2015,20:42:58,Fri,Feb
2232,2/6/2015,20:50:02,Fri,Feb
2233,2/6/2015,21:07:01,Fri,Feb
2234,2/6/2015,21:17:17,Fri,Feb
2235,2/6/2015,21:26:37,Fri,Feb
2236,2/6/2015,21:32:03,Fri,Feb
2237,2/6/2015,21:37:09,Fri,Feb
2238,2/6/2015,21:38:28,Fri,Feb
2239,2/6/2015,22:09:09,Fri,Feb
2240,2/6/2015,22:22:17,Fri,Feb
2241,2/7/2015,11:40:43,Sat,Feb
2242,2/7/2015,11:57:32,Sat,Feb
2243,2/7/2015,12:22:59,Sat,Feb
2244,2/7/2015,12:24:36,Sat,Feb
2245,2/7/2015,12:30:31,Sat,Feb
2246,2/7/2015,12:52:30,Sat,Feb
2247,2/7/2015,13:15:55,Sat,Feb
2248,2/7/2015,13:22:06,Sat,Feb
2249,2/7/2015,13:24:15,Sat,Feb
2250,2/7/2015,13:31:14,Sat,Feb
2251,2/7/2015,13:58:00,Sat,Feb
2252,2/7/2015,14:32:17,Sat,Feb
2253,2/7/2015,14:54:01,Sat,Feb
2254,2/7/2015,15:00:58,Sat,Feb
2255,2/7/2015,15:15:54,Sat,Feb
2256,2/7/2015,15:22:04,Sat,Feb
2257,2/7/2015,15:28:55,Sat,Feb
2258,2/7/2015,15:34:05,Sat,Feb
2259,2/7/2015,15:41:25,Sat,Feb
2260,2/7/2015,15:43:28,Sat,Feb
2261,2/7/2015,15:48:00,Sat,Feb
2262,2/7/2015,16:36:54,Sat,Feb
2263,2/7/2015,16:42:45,Sat,Feb
2264,2/7/2015,16:46:03,Sat,Feb
2265,2/7/2015,17:05:42,Sat,Feb
2266,2/7/2015,17:20:38,Sat,Feb
2267,2/7/2015,17:22:30,Sat,Feb
2268,2/7/2015,17:27:05,Sat,Feb
2269,2/7/2015,17:40:20,Sat,Feb
2270,2/7/2015,17:57:15,Sat,Feb
2271,2/7/2015,18:09:56,Sat,Feb
2272,2/7/2015,18:17:46,Sat,Feb
2273,2/7/2015,18:31:29,Sat,Feb
2274,2/7/2015,18:35:51,Sat,Feb
2275,2/7/2015,18:42:49,Sat,Feb
2276,2/7/2015,18:44:16,Sat,Feb
2277,2/7/2015,18:53:49,Sat,Feb
2278,2/7/2015,19:02:51,Sat,Feb
2279,2/7/2015,19:13:49,Sat,Feb
2280,2/7/2015,19:14:00,Sat,Feb
2281,2/7/2015,19:15:58,Sat,Feb
2282,2/7/2015,19:33:21,Sat,Feb
2283,2/7/2015,19:34:04,Sat,Feb
2284,2/7/2015,19:35:53,Sat,Feb
2285,2/7/2015,19:38:29,Sat,Feb
2286,2/7/2015,19:42:45,Sat,Feb
2287,2/7/2015,20:13:16,Sat,Feb
2288,2/7/2015,20:20:41,Sat,Feb
2289,2/7/2015,20:29:43,Sat,Feb
2290,2/7/2015,20:47:23,Sat,Feb
2291,2/7/2015,20:55:05,Sat,Feb
2292,2/7/2015,20:57:53,Sat,Feb
2293,2/7/2015,21:14:52,Sat,Feb
2294,2/7/2015,21:16:09,Sat,Feb
2295,2/7/2015,21:21:53,Sat,Feb
2296,2/7/2015,21:24:01,Sat,Feb
2297,2/7/2015,21:35:12,Sat,Feb
2298,2/7/2015,21:40:33,Sat,Feb
2299,2/7/2015,21:55:00,Sat,Feb
2300,2/7/2015,21:59:07,Sat,Feb
2301,2/7/2015,22:10:57,Sat,Feb
2302,2/8/2015,11:46:15,Sun,Feb
2303,2/8/2015,12:10:20,Sun,Feb
2304,2/8/2015,12:22:04,Sun,Feb
2305,2/8/2015,12:27:40,Sun,Feb
2306,2/8/2015,12:45:27,Sun,Feb
2307,2/8/2015,12:51:06,Sun,Feb
2308,2/8/2015,13:03:37,Sun,Feb
2309,2/8/2015,13:06:36,Sun,Feb
2310,2/8/2015,13:38:04,Sun,Feb
2311,2/8/2015,13:38:52,Sun,Feb
2312,2/8/2015,14:10:27,Sun,Feb
2313,2/8/2015,14:12:59,Sun,Feb
2314,2/8/2015,14:25:11,Sun,Feb
2315,2/8/2015,14:33:52,Sun,Feb
2316,2/8/2015,14:37:47,Sun,Feb
2317,2/8/2015,14:49:35,Sun,Feb
2318,2/8/2015,15:00:00,Sun,Feb
2319,2/8/2015,15:10:49,Sun,Feb
2320,2/8/2015,15:27:41,Sun,Feb
2321,2/8/2015,15:33:33,Sun,Feb
2322,2/8/2015,15:46:13,Sun,Feb
2323,2/8/2015,16:07:18,Sun,Feb
2324,2/8/2015,16:16:21,Sun,Feb
2325,2/8/2015,16:28:32,Sun,Feb
2326,2/8/2015,16:28:40,Sun,Feb
2327,2/8/2015,16:58:21,Sun,Feb
2328,2/8/2015,17:02:47,Sun,Feb
2329,2/8/2015,17:19:00,Sun,Feb
2330,2/8/2015,17:19:54,Sun,Feb
2331,2/8/2015,17:20:08,Sun,Feb
2332,2/8/2015,17:53:01,Sun,Feb
2333,2/8/2015,18:02:00,Sun,Feb
2334,2/8/2015,18:06:04,Sun,Feb
2335,2/8/2015,18:20:27,Sun,Feb
2336,2/8/2015,18:24:31,Sun,Feb
2337,2/8/2015,18:50:18,Sun,Feb
2338,2/8/2015,18:51:54,Sun,Feb
2339,2/8/2015,18:54:41,Sun,Feb
2340,2/8/2015,18:59:56,Sun,Feb
2341,2/8/2015,19:07:53,Sun,Feb
2342,2/8/2015,19:12:49,Sun,Feb
2343,2/8/2015,19:20:14,Sun,Feb
2344,2/8/2015,20:20:37,Sun,Feb
2345,2/8/2015,20:20:51,Sun,Feb
2346,2/8/2015,20:25:39,Sun,Feb
2347,2/8/2015,20:28:32,Sun,Feb
2348,2/8/2015,20:58:36,Sun,Feb
2349,2/8/2015,20:59:06,Sun,Feb
2350,2/8/2015,21:21:37,Sun,Feb
2351,2/8/2015,21:52:14,Sun,Feb
2352,2/8/2015,22:21:27,Sun,Feb
2353,2/8/2015,22:23:41,Sun,Feb
2354,2/8/2015,22:36:28,Sun,Feb
2355,2/9/2015,11:26:25,Mon,Feb
2356,2/9/2015,11:31:10,Mon,Feb
2357,2/9/2015,11:44:49,Mon,Feb
2358,2/9/2015,12:13:41,Mon,Feb
2359,2/9/2015,12:16:09,Mon,Feb
2360,2/9/2015,12:19:47,Mon,Feb
2361,2/9/2015,12:23:58,Mon,Feb
2362,2/9/2015,12:30:05,Mon,Feb
2363,2/9/2015,12:35:50,Mon,Feb
2364,2/9/2015,12:52:36,Mon,Feb
2365,2/9/2015,13:02:33,Mon,Feb
2366,2/9/2015,13:07:01,Mon,Feb
2367,2/9/2015,13:08:29,Mon,Feb
2368,2/9/2015,13:35:05,Mon,Feb
2369,2/9/2015,14:00:19,Mon,Feb
2370,2/9/2015,14:00:23,Mon,Feb
2371,2/9/2015,14:00:40,Mon,Feb
2372,2/9/2015,14:04:34,Mon,Feb
2373,2/9/2015,14:29:17,Mon,Feb
2374,2/9/2015,14:35:54,Mon,Feb
2375,2/9/2015,15:14:42,Mon,Feb
2376,2/9/2015,15:25:59,Mon,Feb
2377,2/9/2015,15:26:16,Mon,Feb
2378,2/9/2015,16:05:30,Mon,Feb
2379,2/9/2015,16:18:14,Mon,Feb
2380,2/9/2015,16:22:26,Mon,Feb
2381,2/9/2015,16:49:40,Mon,Feb
2382,2/9/2015,17:09:34,Mon,Feb
2383,2/9/2015,17:12:03,Mon,Feb
2384,2/9/2015,17:17:07,Mon,Feb
2385,2/9/2015,17:23:46,Mon,Feb
2386,2/9/2015,17:36:17,Mon,Feb
2387,2/9/2015,17:38:39,Mon,Feb
2388,2/9/2015,17:46:35,Mon,Feb
2389,2/9/2015,17:57:51,Mon,Feb
2390,2/9/2015,18:02:29,Mon,Feb
2391,2/9/2015,18:05:26,Mon,Feb
2392,2/9/2015,18:05:44,Mon,Feb
2393,2/9/2015,18:06:54,Mon,Feb
2394,2/9/2015,18:14:43,Mon,Feb
2395,2/9/2015,18:33:38,Mon,Feb
2396,2/9/2015,18:34:07,Mon,Feb
2397,2/9/2015,18:35:19,Mon,Feb
2398,2/9/2015,18:53:44,Mon,Feb
2399,2/9/2015,19:00:56,Mon,Feb
2400,2/9/2015,19:30:28,Mon,Feb
2401,2/9/2015,19:33:50,Mon,Feb
2402,2/9/2015,19:38:23,Mon,Feb
2403,2/9/2015,19:54:24,Mon,Feb
2404,2/9/2015,20:09:44,Mon,Feb
2405,2/9/2015,20:38:13,Mon,Feb
2406,2/9/2015,21:08:21,Mon,Feb
2407,2/9/2015,21:51:59,Mon,Feb
2408,2/9/2015,22:01:04,Mon,Feb
2409,2/10/2015,11:28:16,Tue,Feb
2410,2/10/2015,11:43:09,Tue,Feb
2411,2/10/2015,11:53:29,Tue,Feb
2412,2/10/2015,12:09:03,Tue,Feb
2413,2/10/2015,12:10:19,Tue,Feb
2414,2/10/2015,12:10:37,Tue,Feb
2415,2/10/2015,12:34:39,Tue,Feb
2416,2/10/2015,12:37:42,Tue,Feb
2417,2/10/2015,12:38:36,Tue,Feb
2418,2/10/2015,12:40:03,Tue,Feb
2419,2/10/2015,12:41:17,Tue,Feb
2420,2/10/2015,12:43:17,Tue,Feb
2421,2/10/2015,12:48:04,Tue,Feb
2422,2/10/2015,12:58:32,Tue,Feb
2423,2/10/2015,13:04:06,Tue,Feb
2424,2/10/2015,13:04:23,Tue,Feb
2425,2/10/2015,13:17:12,Tue,Feb
2426,2/10/2015,13:37:25,Tue,Feb
2427,2/10/2015,13:42:50,Tue,Feb
2428,2/10/2015,13:45:23,Tue,Feb
2429,2/10/2015,13:49:59,Tue,Feb
2430,2/10/2015,13:54:52,Tue,Feb
2431,2/10/2015,14:06:28,Tue,Feb
2432,2/10/2015,14:11:49,Tue,Feb
2433,2/10/2015,14:23:45,Tue,Feb
2434,2/10/2015,14:25:40,Tue,Feb
2435,2/10/2015,14:28:48,Tue,Feb
2436,2/10/2015,14:58:42,Tue,Feb
2437,2/10/2015,15:01:08,Tue,Feb
2438,2/10/2015,15:31:30,Tue,Feb
2439,2/10/2015,16:43:26,Tue,Feb
2440,2/10/2015,16:43:55,Tue,Feb
2441,2/10/2015,16:49:23,Tue,Feb
2442,2/10/2015,16:49:38,Tue,Feb
2443,2/10/2015,16:54:05,Tue,Feb
2444,2/10/2015,17:02:57,Tue,Feb
2445,2/10/2015,17:10:46,Tue,Feb
2446,2/10/2015,17:19:06,Tue,Feb
2447,2/10/2015,17:20:30,Tue,Feb
2448,2/10/2015,17:26:11,Tue,Feb
2449,2/10/2015,17:51:44,Tue,Feb
2450,2/10/2015,17:55:50,Tue,Feb
2451,2/10/2015,17:58:53,Tue,Feb
2452,2/10/2015,18:09:01,Tue,Feb
2453,2/10/2015,18:51:01,Tue,Feb
2454,2/10/2015,19:00:37,Tue,Feb
2455,2/10/2015,19:07:28,Tue,Feb
2456,2/10/2015,19:19:00,Tue,Feb
2457,2/10/2015,20:01:34,Tue,Feb
2458,2/10/2015,20:09:17,Tue,Feb
2459,2/10/2015,20:12:30,Tue,Feb
2460,2/10/2015,20:13:13,Tue,Feb
2461,2/10/2015,20:14:23,Tue,Feb
2462,2/10/2015,20:18:10,Tue,Feb
2463,2/10/2015,20:20:20,Tue,Feb
2464,2/10/2015,20:20:24,Tue,Feb
2465,2/10/2015,20:33:37,Tue,Feb
2466,2/10/2015,21:11:59,Tue,Feb
2467,2/10/2015,21:35:04,Tue,Feb
2468,2/11/2015,11:44:12,Wed,Feb
2469,2/11/2015,11:44:58,Wed,Feb
2470,2/11/2015,11:46:05,Wed,Feb
2471,2/11/2015,11:48:07,Wed,Feb
2472,2/11/2015,11:53:20,Wed,Feb
2473,2/11/2015,12:00:54,Wed,Feb
2474,2/11/2015,12:02:54,Wed,Feb
2475,2/11/2015,12:08:37,Wed,Feb
2476,2/11/2015,12:11:27,Wed,Feb
2477,2/11/2015,12:20:06,Wed,Feb
2478,2/11/2015,12:27:39,Wed,Feb
2479,2/11/2015,12:35:27,Wed,Feb
2480,2/11/2015,12:42:27,Wed,Feb
2481,2/11/2015,12:54:36,Wed,Feb
2482,2/11/2015,12:55:29,Wed,Feb
2483,2/11/2015,12:56:55,Wed,Feb
2484,2/11/2015,13:14:20,Wed,Feb
2485,2/11/2015,13:22:08,Wed,Feb
2486,2/11/2015,13:30:45,Wed,Feb
2487,2/11/2015,13:34:18,Wed,Feb
2488,2/11/2015,13:43:20,Wed,Feb
2489,2/11/2015,13:52:56,Wed,Feb
2490,2/11/2015,13:58:36,Wed,Feb
2491,2/11/2015,14:00:00,Wed,Feb
2492,2/11/2015,14:20:32,Wed,Feb
2493,2/11/2015,14:40:54,Wed,Feb
2494,2/11/2015,14:41:21,Wed,Feb
2495,2/11/2015,14:50:55,Wed,Feb
2496,2/11/2015,15:02:30,Wed,Feb
2497,2/11/2015,15:12:46,Wed,Feb
2498,2/11/2015,15:23:21,Wed,Feb
2499,2/11/2015,16:34:30,Wed,Feb
2500,2/11/2015,17:00:13,Wed,Feb
2501,2/11/2015,17:00:41,Wed,Feb
2502,2/11/2015,17:08:01,Wed,Feb
2503,2/11/2015,17:08:24,Wed,Feb
2504,2/11/2015,17:12:25,Wed,Feb
2505,2/11/2015,17:22:02,Wed,Feb
2506,2/11/2015,17:44:46,Wed,Feb
2507,2/11/2015,17:47:02,Wed,Feb
2508,2/11/2015,17:47:30,Wed,Feb
2509,2/11/2015,17:49:56,Wed,Feb
2510,2/11/2015,17:53:00,Wed,Feb
2511,2/11/2015,18:00:12,Wed,Feb
2512,2/11/2015,18:02:54,Wed,Feb
2513,2/11/2015,18:21:25,Wed,Feb
2514,2/11/2015,18:25:46,Wed,Feb
2515,2/11/2015,18:46:12,Wed,Feb
2516,2/11/2015,18:50:33,Wed,Feb
2517,2/11/2015,18:56:35,Wed,Feb
2518,2/11/2015,19:02:19,Wed,Feb
2519,2/11/2015,19:04:08,Wed,Feb
2520,2/11/2015,19:06:07,Wed,Feb
2521,2/11/2015,19:11:58,Wed,Feb
2522,2/11/2015,19:25:46,Wed,Feb
2523,2/11/2015,19:30:16,Wed,Feb
2524,2/11/2015,19:31:47,Wed,Feb
2525,2/11/2015,19:32:54,Wed,Feb
2526,2/11/2015,19:36:30,Wed,Feb
2527,2/11/2015,19:53:46,Wed,Feb
2528,2/11/2015,19:54:40,Wed,Feb
2529,2/11/2015,20:06:11,Wed,Feb
2530,2/11/2015,20:11:26,Wed,Feb
2531,2/11/2015,20:22:03,Wed,Feb
2532,2/11/2015,20:33:15,Wed,Feb
2533,2/11/2015,21:34:53,Wed,Feb
2534,2/11/2015,21:44:25,Wed,Feb
2535,2/11/2015,21:45:46,Wed,Feb
2536,2/11/2015,21:52:14,Wed,Feb
2537,2/12/2015,11:17:06,Thu,Feb
2538,2/12/2015,11:37:34,Thu,Feb
2539,2/12/2015,11:38:35,Thu,Feb
2540,2/12/2015,11:48:50,Thu,Feb
2541,2/12/2015,11:54:44,Thu,Feb
2542,2/12/2015,11:57:08,Thu,Feb
2543,2/12/2015,12:00:00,Thu,Feb
2544,2/12/2015,12:03:27,Thu,Feb
2545,2/12/2015,12:12:17,Thu,Feb
2546,2/12/2015,12:41:02,Thu,Feb
2547,2/12/2015,12:45:49,Thu,Feb
2548,2/12/2015,12:48:03,Thu,Feb
2549,2/12/2015,13:06:59,Thu,Feb
2550,2/12/2015,13:18:54,Thu,Feb
2551,2/12/2015,13:28:21,Thu,Feb
2552,2/12/2015,13:47:03,Thu,Feb
2553,2/12/2015,13:47:07,Thu,Feb
2554,2/12/2015,13:53:40,Thu,Feb
2555,2/12/2015,14:00:00,Thu,Feb
2556,2/12/2015,14:00:38,Thu,Feb
2557,2/12/2015,14:09:47,Thu,Feb
2558,2/12/2015,14:20:14,Thu,Feb
2559,2/12/2015,14:22:23,Thu,Feb
2560,2/12/2015,14:27:16,Thu,Feb
2561,2/12/2015,14:28:55,Thu,Feb
2562,2/12/2015,14:30:22,Thu,Feb
2563,2/12/2015,14:43:38,Thu,Feb
2564,2/12/2015,14:53:19,Thu,Feb
2565,2/12/2015,15:04:49,Thu,Feb
2566,2/12/2015,15:25:11,Thu,Feb
2567,2/12/2015,15:38:37,Thu,Feb
2568,2/12/2015,15:53:33,Thu,Feb
2569,2/12/2015,15:53:59,Thu,Feb
2570,2/12/2015,15:54:49,Thu,Feb
2571,2/12/2015,15:58:47,Thu,Feb
2572,2/12/2015,16:04:07,Thu,Feb
2573,2/12/2015,16:10:39,Thu,Feb
2574,2/12/2015,16:22:32,Thu,Feb
2575,2/12/2015,16:30:57,Thu,Feb
2576,2/12/2015,16:58:29,Thu,Feb
2577,2/12/2015,17:21:15,Thu,Feb
2578,2/12/2015,17:36:09,Thu,Feb
2579,2/12/2015,17:38:32,Thu,Feb
